  day,George Washington University Hospital_admissions,Hadley Memorial Hospital_admissions,Howard University Hospital_admissions,MedStar Georgetown University _admissions,Sibley Memorial Hospital_admissions,Providence Hospital_admissions,United Medical Center_admissions,MedStar Washington Hospital Center_admissions,Other D.C. Hospitals_admissions,Virginia_admissions,Meritus Medical Center_admissions,University of Maryland Medical Center_admissions,Prince George's Hospital Center_admissions,Holy Cross Hospital_admissions,Frederick Memorial Hospital_admissions,Mercy Medical Center_admissions,Johns Hopkins Hospital_admissions,Dorchester (UMSRH)_admissions,St. Agnes Hospital_admissions,Sinai Hospital of Baltimore_admissions,White Oak Medical Center_admissions,Garrett Memorial Hospital (WVU)_admissions,Montgomery Medical Center (MedStar)_admissions,Peninsula Regional Medical Center_admissions,Suburban Hospital_admissions,Anne Arundel Medical Center_admissions,Union Memorial Hospital (MedStar)_admissions,Western Maryland Medical Center (UPMC)_admissions,St. Mary's Hospital_admissions,Johns Hopkins Bayview Medical Center_admissions,Chestertown (UMSRH)_admissions,Carroll Hospital Center_admissions,Harbor Hospital (MedStar)_admissions,Charles Regional (UM)_admissions,Easton (UMSRH)_admissions,UMM Center Midtown Campus (acute) (Formerly Maryland General)_admissions,Calvert Memorial Hospital_admissions,Northwest Hospital_admissions,Baltimore Washington Medical Center_admissions,Greater Baltimore Medical Center_admissions,Howard County General Hospital (JHM)_admissions,Doctors Community Hospital_admissions,Greater Laurel_admissions,Good Samaritan Hospital (MedStar)_admissions,Shady Grove Adventist Hospital_admissions,Fort Washington Hospital_admissions,Atlantic General Hospital_admissions,Southern Maryland Hospital (MedStar)_admissions,St. Joseph's (UM)_admissions,Holy Cross Germantown_admissions,Queenstown Emergency Center_admissions,Franklin Square (MedStar)_admissions,Grace Medical Center_admissions,Union Hospital of Cecil County_admissions,Upper Chesapeake Medical Center (UMUCH)_admissions,Edward McCready Memorial Hospital_admissions,Harford Memorial Hospital (UMUCH)_admissions
4/15/2021,3.680645161,7.464516129,4.041935484,3.619354839,2.016129032,2.580645161,3.612903226,5.187096774,0.283870968,97.70645161,2.012903226,2.65483871,3.877419355,7.141935484,5.819354839,2.022580645,4.64516129,0.519354839,4.703225806,2.229032258,3.529032258,0.212903226,3.067741935,2.496774194,5.829032258,7.825806452,2.225806452,0.7,2.603225806,2.919354839,0.680645161,3.187096774,2.577419355,4.112903226,1.364516129,0.880645161,2.241935484,2.264516129,6.664516129,3.65483871,8.203225806,5.474193548,2.609677419,2.148387097,8.458064516,4.122580645,0.490322581,4.203225806,3.929032258,3.958064516,0.816129032,5.932258065,0.787096774,1.451612903,4.825806452,0.070967742,1.34516129
4/16/2021,3.483870968,7.203225806,3.887096774,3.422580645,2.012903226,2.577419355,3.661290323,4.922580645,0.24516129,95.52580645,1.993548387,2.696774194,3.558064516,7.132258065,5.506451613,1.983870968,4.438709677,0.461290323,4.587096774,2.093548387,3.490322581,0.229032258,2.867741935,2.309677419,5.322580645,7.751612903,2.025806452,0.648387097,2.558064516,3.064516129,0.616129032,3.241935484,2.34516129,4.05483871,1.270967742,0.841935484,2.306451613,2.438709677,6.429032258,3.54516129,8.051612903,4.95483871,2.696774194,2.1,8.325806452,3.970967742,0.383870968,3.761290323,3.758064516,4.016129032,0.816129032,5.412903226,0.812903226,1.403225806,4.94516129,0.061290323,1.229032258
4/17/2021,3.406451613,7.119354839,3.703225806,3.129032258,1.896774194,2.580645161,3.358064516,5.048387097,0.258064516,91.85483871,1.958064516,2.551612903,3.467741935,6.503225806,5.361290323,1.925806452,4.341935484,0.448387097,4.316129032,2.048387097,3.503225806,0.15483871,2.809677419,2.332258065,5.516129032,7.419354839,2.029032258,0.593548387,2.541935484,2.861290323,0.609677419,2.932258065,2.287096774,3.783870968,1.251612903,0.803225806,2.225806452,2.3,6.135483871,3.516129032,7.735483871,5,2.477419355,1.938709677,7.880645161,3.719354839,0.403225806,3.664516129,3.525806452,3.616129032,0.696774194,5.493548387,0.74516129,1.280645161,4.932258065,0.087096774,1.287096774
4/18/2021,3.216129032,6.664516129,3.670967742,3,1.819354839,2.487096774,3.180645161,4.516129032,0.225806452,88.38387097,1.822580645,2.4,3.348387097,6.374193548,5.058064516,1.787096774,4.3,0.464516129,4.187096774,1.919354839,3.2,0.209677419,2.829032258,2.212903226,5.383870968,7.267741935,1.783870968,0.612903226,2.287096774,2.783870968,0.580645161,2.877419355,2.219354839,3.64516129,1.141935484,0.812903226,2.096774194,2,6.029032258,3.396774194,7.661290323,4.603225806,2.380645161,1.964516129,7.848387097,3.729032258,0.393548387,3.529032258,3.54516129,3.503225806,0.790322581,5.119354839,0.677419355,1.2,4.758064516,0.112903226,1.34516129
4/19/2021,3.187096774,6.609677419,3.480645161,2.777419355,1.735483871,2.219354839,3.135483871,4.435483871,0.309677419,84.34516129,1.793548387,2.293548387,2.977419355,6.303225806,5.135483871,1.722580645,3.974193548,0.441935484,3.880645161,1.919354839,3.151612903,0.209677419,2.677419355,2.277419355,5.112903226,7.119354839,2.061290323,0.641935484,2.225806452,2.603225806,0.538709677,2.851612903,2.180645161,3.693548387,1.177419355,0.816129032,1.861290323,2.148387097,5.690322581,3.225806452,7.351612903,4.54516129,2.216129032,1.793548387,7.583870968,3.419354839,0.419354839,3.441935484,3.306451613,3.338709677,0.703225806,5.016129032,0.641935484,1.196774194,4.493548387,0.077419355,1.332258065
4/20/2021,2.816129032,6.232258065,3.55483871,2.958064516,1.632258065,2.287096774,3.058064516,4.141935484,0.212903226,81.32580645,1.674193548,2.338709677,2.983870968,5.712903226,4.838709677,1.693548387,3.990322581,0.5,3.964516129,1.803225806,2.922580645,0.229032258,2.55483871,2.24516129,4.848387097,6.770967742,1.85483871,0.570967742,2.103225806,2.658064516,0.458064516,2.835483871,1.890322581,3.574193548,1.074193548,0.75483871,1.874193548,2.070967742,5.567741935,3.158064516,6.770967742,4.332258065,2.312903226,1.8,7.24516129,3.283870968,0.435483871,3.387096774,3.141935484,3.419354839,0.716129032,4.880645161,0.667741935,1.025806452,4.283870968,0.083870968,1.174193548
4/21/2021,2.906451613,6.129032258,3.438709677,2.667741935,1.609677419,2.14516129,2.94516129,4.112903226,0.225806452,78.68709677,1.74516129,2.219354839,2.812903226,5.741935484,4.658064516,1.583870968,3.380645161,0.425806452,3.693548387,1.690322581,2.9,0.170967742,2.680645161,1.912903226,4.725806452,6.251612903,1.670967742,0.503225806,2.093548387,2.44516129,0.567741935,2.648387097,2.051612903,3.180645161,1.032258065,0.712903226,1.706451613,1.951612903,5.325806452,2.85483871,6.658064516,4.093548387,2.174193548,1.680645161,6.735483871,3.290322581,0.283870968,3.196774194,3.077419355,3.332258065,0.583870968,4.403225806,0.74516129,1.15483871,3.890322581,0.05483871,1.167741935
4/22/2021,2.712903226,5.712903226,3.248387097,2.674193548,1.593548387,2.209677419,2.84516129,4.061290323,0.241935484,75.70645161,1.587096774,2.087096774,2.970967742,5.422580645,4.361290323,1.490322581,3.729032258,0.387096774,3.551612903,1.625806452,2.725806452,0.138709677,2.34516129,1.941935484,4.290322581,6.241935484,1.683870968,0.464516129,1.938709677,2.306451613,0.493548387,2.280645161,2.009677419,3.122580645,1.041935484,0.764516129,1.880645161,1.780645161,5.070967742,2.816129032,6.283870968,4.229032258,1.996774194,1.664516129,6.503225806,3.241935484,0.322580645,3.035483871,3.009677419,3.012903226,0.65483871,4.416129032,0.622580645,1.141935484,3.990322581,0.090322581,1.122580645
4/23/2021,2.65483871,5.6,3.070967742,2.532258065,1.45483871,2.061290323,2.732258065,3.674193548,0.206451613,70.96774194,1.567741935,1.980645161,2.74516129,5.174193548,4.287096774,1.512903226,3.538709677,0.4,3.383870968,1.570967742,2.438709677,0.183870968,2.251612903,1.832258065,4.112903226,5.880645161,1.551612903,0.490322581,1.912903226,2.277419355,0.451612903,2.177419355,1.861290323,3.15483871,1.04516129,0.622580645,1.803225806,1.751612903,4.941935484,2.793548387,5.94516129,3.841935484,1.974193548,1.65483871,6.370967742,2.996774194,0.348387097,2.990322581,2.909677419,2.94516129,0.593548387,4.296774194,0.609677419,1.112903226,3.94516129,0.080645161,0.961290323
4/24/2021,2.451612903,5.219354839,2.941935484,2.361290323,1.461290323,2.041935484,2.551612903,3.664516129,0.148387097,69.29032258,1.448387097,1.861290323,2.651612903,5.187096774,4.14516129,1.416129032,3.380645161,0.374193548,3.24516129,1.561290323,2.467741935,0.161290323,2.225806452,1.858064516,4.1,5.629032258,1.464516129,0.438709677,1.758064516,2.274193548,0.483870968,2.293548387,1.7,2.938709677,0.919354839,0.616129032,1.683870968,1.758064516,4.712903226,2.503225806,5.783870968,3.816129032,1.941935484,1.522580645,5.964516129,3.025806452,0.312903226,2.961290323,2.735483871,2.841935484,0.532258065,3.977419355,0.564516129,0.883870968,3.716129032,0.051612903,1.048387097
4/25/2021,2.406451613,5.025806452,2.696774194,2.383870968,1.329032258,1.887096774,2.470967742,3.506451613,0.177419355,65.96451613,1.377419355,1.793548387,2.580645161,4.870967742,3.722580645,1.325806452,2.919354839,0.335483871,3.077419355,1.535483871,2.458064516,0.141935484,2.193548387,1.709677419,3.783870968,5.529032258,1.529032258,0.503225806,1.732258065,2.141935484,0.45483871,1.95483871,1.493548387,3.003225806,0.929032258,0.641935484,1.583870968,1.648387097,4.809677419,2.567741935,5.564516129,3.6,1.861290323,1.519354839,5.922580645,2.693548387,0.293548387,2.596774194,2.819354839,2.819354839,0.629032258,3.887096774,0.516129032,0.993548387,3.358064516,0.070967742,0.916129032
4/26/2021,2.387096774,4.65483871,2.596774194,2.335483871,1.287096774,1.693548387,2.335483871,3.341935484,0.219354839,62.88387097,1.335483871,1.793548387,2.44516129,4.64516129,3.816129032,1.3,3.112903226,0.34516129,3.003225806,1.432258065,2.248387097,0.135483871,2.012903226,1.722580645,3.767741935,5.248387097,1.435483871,0.409677419,1.619354839,1.935483871,0.425806452,2.029032258,1.709677419,2.761290323,0.822580645,0.525806452,1.470967742,1.609677419,4.258064516,2.351612903,5.303225806,3.667741935,1.64516129,1.280645161,5.529032258,2.819354839,0.248387097,2.658064516,2.603225806,2.603225806,0.480645161,3.616129032,0.538709677,1.032258065,3.338709677,0.064516129,0.951612903
4/27/2021,2.229032258,4.887096774,2.477419355,2.174193548,1.170967742,1.583870968,2.512903226,3.280645161,0.193548387,60.92258065,1.393548387,1.635483871,2.487096774,4.616129032,3.490322581,1.14516129,2.864516129,0.329032258,2.748387097,1.364516129,2.319354839,0.090322581,1.809677419,1.725806452,3.732258065,4.967741935,1.380645161,0.419354839,1.680645161,1.858064516,0.441935484,1.922580645,1.648387097,2.590322581,0.848387097,0.503225806,1.590322581,1.538709677,4.203225806,2.164516129,5.122580645,3.390322581,1.587096774,1.432258065,5.493548387,2.55483871,0.283870968,2.464516129,2.35483871,2.54516129,0.512903226,3.580645161,0.519354839,0.870967742,3.293548387,0.04516129,0.85483871
4/28/2021,2.029032258,4.522580645,2.4,2.061290323,1.216129032,1.738709677,2.270967742,3.064516129,0.14516129,58.43548387,1.229032258,1.767741935,2.280645161,4.390322581,3.209677419,1.287096774,2.709677419,0.341935484,2.709677419,1.470967742,1.964516129,0.125806452,1.85483871,1.761290323,3.496774194,4.864516129,1.348387097,0.377419355,1.609677419,1.841935484,0.432258065,2.061290323,1.487096774,2.541935484,0.887096774,0.461290323,1.364516129,1.477419355,3.867741935,2.212903226,4.987096774,3.003225806,1.506451613,1.274193548,5.222580645,2.432258065,0.274193548,2.412903226,2.383870968,2.496774194,0.458064516,3.551612903,0.470967742,0.812903226,3.038709677,0.051612903,0.864516129
4/29/2021,2.048387097,4.490322581,2.351612903,2.125806452,1.361290323,1.648387097,2.225806452,2.990322581,0.129032258,57.37419355,1.261290323,1.525806452,2.132258065,4.1,3.203225806,1.267741935,2.635483871,0.332258065,2.803225806,1.316129032,2.167741935,0.122580645,1.764516129,1.535483871,3.464516129,4.812903226,1.296774194,0.34516129,1.480645161,1.729032258,0.358064516,1.819354839,1.4,2.167741935,0.841935484,0.506451613,1.309677419,1.303225806,3.903225806,2.103225806,4.983870968,2.951612903,1.490322581,1.164516129,5.1,2.2,0.309677419,2.332258065,2.24516129,2.374193548,0.496774194,3.012903226,0.451612903,0.764516129,2.864516129,0.064516129,0.832258065
4/30/2021,1.903225806,4.258064516,2.293548387,1.819354839,1.006451613,1.464516129,2.019354839,2.896774194,0.167741935,55.39677419,1.177419355,1.451612903,2.135483871,4.280645161,3.222580645,1.129032258,2.606451613,0.34516129,2.529032258,1.296774194,1.870967742,0.135483871,1.641935484,1.538709677,3.483870968,4.658064516,1.112903226,0.3,1.519354839,1.612903226,0.364516129,1.806451613,1.435483871,2.464516129,0.829032258,0.516129032,1.229032258,1.387096774,3.838709677,2.051612903,4.64516129,2.851612903,1.329032258,1.141935484,4.861290323,2.293548387,0.264516129,2.177419355,2.15483871,2.216129032,0.516129032,3.080645161,0.435483871,0.725806452,2.819354839,0.041935484,0.825806452
5/1/2021,1.964516129,4.203225806,2.351612903,1.825806452,1.158064516,1.429032258,2.032258065,2.880645161,0.148387097,53.52258065,1.077419355,1.403225806,2.080645161,3.841935484,3.035483871,1.009677419,2.706451613,0.264516129,2.558064516,1.138709677,1.94516129,0.119354839,1.783870968,1.422580645,3.070967742,4.393548387,1.277419355,0.361290323,1.458064516,1.712903226,0.374193548,1.819354839,1.429032258,2.309677419,0.822580645,0.448387097,1.222580645,1.390322581,3.667741935,1.816129032,4.641935484,2.922580645,1.461290323,1.180645161,4.722580645,2.141935484,0.232258065,2.083870968,2.083870968,2.083870968,0.416129032,3,0.451612903,0.838709677,2.967741935,0.048387097,0.783870968
5/2/2021,1.867741935,4.235483871,2.338709677,1.861290323,1.122580645,1.432258065,1.967741935,2.935483871,0.161290323,51.12258065,1.041935484,1.458064516,1.980645161,3.819354839,2.974193548,0.993548387,2.493548387,0.309677419,2.403225806,1.164516129,1.809677419,0.161290323,1.709677419,1.516129032,3.009677419,4.177419355,1.158064516,0.283870968,1.332258065,1.493548387,0.325806452,1.729032258,1.370967742,2.264516129,0.790322581,0.467741935,1.167741935,1.187096774,3.470967742,1.916129032,4.332258065,2.848387097,1.4,1.125806452,4.564516129,2.051612903,0.174193548,2.112903226,2,2.148387097,0.448387097,3.080645161,0.45483871,0.761290323,2.719354839,0.025806452,0.832258065
5/3/2021,1.877419355,3.941935484,2.351612903,1.896774194,1.067741935,1.422580645,1.925806452,2.690322581,0.164516129,51.23225806,1.132258065,1.329032258,1.932258065,3.696774194,2.932258065,0.941935484,2.341935484,0.280645161,2.296774194,1.009677419,1.948387097,0.087096774,1.593548387,1.509677419,2.85483871,4.14516129,1.083870968,0.348387097,1.367741935,1.590322581,0.309677419,1.593548387,1.293548387,2.112903226,0.693548387,0.535483871,1.209677419,1.241935484,3.332258065,1.861290323,4.187096774,2.606451613,1.270967742,1.122580645,4.390322581,2.05483871,0.241935484,1.987096774,1.958064516,1.974193548,0.435483871,2.890322581,0.496774194,0.729032258,2.729032258,0.051612903,0.735483871
5/4/2021,1.832258065,3.970967742,2.158064516,1.719354839,0.980645161,1.380645161,2.041935484,2.674193548,0.151612903,50.35806452,0.941935484,1.206451613,1.870967742,3.525806452,2.958064516,0.916129032,2.396774194,0.25483871,2.161290323,1.038709677,1.758064516,0.15483871,1.422580645,1.367741935,2.938709677,4.193548387,1.106451613,0.34516129,1.429032258,1.535483871,0.380645161,1.512903226,1.135483871,1.990322581,0.677419355,0.425806452,1.170967742,1.193548387,3.377419355,1.706451613,4.264516129,2.680645161,1.329032258,1.035483871,4.277419355,1.929032258,0.225806452,1.912903226,1.887096774,2.003225806,0.406451613,2.777419355,0.35483871,0.632258065,2.661290323,0.070967742,0.741935484
5/5/2021,1.751612903,3.822580645,2.1,1.764516129,1.006451613,1.416129032,1.877419355,2.564516129,0.135483871,47.81612903,1.087096774,1.235483871,1.761290323,3.55483871,2.770967742,0.941935484,2.016129032,0.258064516,2.393548387,1.025806452,1.761290323,0.077419355,1.54516129,1.338709677,2.767741935,3.764516129,1.074193548,0.290322581,1.380645161,1.441935484,0.319354839,1.564516129,1.206451613,2.080645161,0.661290323,0.412903226,1.003225806,1.14516129,3.293548387,1.706451613,3.851612903,2.541935484,1.319354839,1.05483871,4.103225806,1.967741935,0.203225806,2.032258065,1.819354839,1.974193548,0.403225806,2.748387097,0.419354839,0.683870968,2.306451613,0.025806452,0.632258065
5/6/2021,1.767741935,3.716129032,2.093548387,1.816129032,0.977419355,1.429032258,1.777419355,2.670967742,0.151612903,46.87096774,1.006451613,1.277419355,1.783870968,3.312903226,2.777419355,0.925806452,2.093548387,0.280645161,2.087096774,1.032258065,1.619354839,0.070967742,1.509677419,1.393548387,2.916129032,3.95483871,0.922580645,0.296774194,1.187096774,1.380645161,0.316129032,1.616129032,1.24516129,2.064516129,0.648387097,0.435483871,1.112903226,1.148387097,3.119354839,1.583870968,4.041935484,2.483870968,1.232258065,0.993548387,3.996774194,1.874193548,0.24516129,1.916129032,1.806451613,1.825806452,0.387096774,2.719354839,0.364516129,0.590322581,2.512903226,0.051612903,0.638709677
5/7/2021,1.648387097,3.729032258,2,1.619354839,0.974193548,1.216129032,1.929032258,2.635483871,0.14516129,45.60645161,0.967741935,1.167741935,1.748387097,3.438709677,2.719354839,0.935483871,2.132258065,0.290322581,1.983870968,0.906451613,1.812903226,0.074193548,1.464516129,1.429032258,2.7,3.590322581,0.974193548,0.219354839,1.216129032,1.441935484,0.335483871,1.590322581,1.103225806,1.893548387,0.716129032,0.387096774,1.074193548,1.077419355,3.035483871,1.538709677,4.006451613,2.670967742,1.196774194,0.967741935,3.903225806,1.748387097,0.216129032,1.8,1.841935484,1.825806452,0.383870968,2.638709677,0.341935484,0.709677419,2.561290323,0.032258065,0.64516129
5/8/2021,1.677419355,3.664516129,2.025806452,1.748387097,0.967741935,1.264516129,1.693548387,2.419354839,0.122580645,44.88709677,0.974193548,1.193548387,1.816129032,3.312903226,2.441935484,0.864516129,1.95483871,0.212903226,2.051612903,0.980645161,1.648387097,0.090322581,1.338709677,1.380645161,2.567741935,3.709677419,1.038709677,0.25483871,1.132258065,1.329032258,0.287096774,1.325806452,1.164516129,1.890322581,0.622580645,0.351612903,0.925806452,0.983870968,3.019354839,1.512903226,3.783870968,2.4,1.193548387,0.941935484,3.987096774,1.780645161,0.177419355,1.861290323,1.712903226,1.825806452,0.322580645,2.274193548,0.409677419,0.593548387,2.332258065,0.064516129,0.574193548
5/9/2021,1.712903226,3.470967742,1.94516129,1.696774194,1.012903226,1.203225806,1.832258065,2.325806452,0.116129032,43.03870968,0.929032258,1.164516129,1.7,3.219354839,2.34516129,0.764516129,2.138709677,0.258064516,1.990322581,0.883870968,1.532258065,0.083870968,1.367741935,1.25483871,2.429032258,3.329032258,0.883870968,0.270967742,1.158064516,1.277419355,0.3,1.483870968,1.038709677,1.848387097,0.609677419,0.35483871,0.919354839,1.067741935,2.935483871,1.519354839,3.648387097,2.348387097,1.15483871,0.932258065,3.877419355,1.835483871,0.241935484,1.835483871,1.525806452,1.706451613,0.364516129,2.351612903,0.374193548,0.629032258,2.267741935,0.058064516,0.593548387
5/10/2021,1.561290323,3.629032258,1.825806452,1.493548387,0.912903226,1.232258065,1.935483871,2.564516129,0.103225806,43.01612903,0.825806452,1.090322581,1.780645161,3.267741935,2.464516129,0.925806452,2.009677419,0.219354839,1.932258065,0.922580645,1.55483871,0.077419355,1.319354839,1.206451613,2.583870968,3.403225806,0.870967742,0.280645161,1.074193548,1.187096774,0.261290323,1.170967742,0.964516129,1.870967742,0.603225806,0.390322581,0.941935484,1.074193548,2.832258065,1.448387097,3.538709677,2.177419355,1.093548387,0.790322581,3.464516129,1.770967742,0.183870968,1.883870968,1.587096774,1.548387097,0.332258065,2.067741935,0.35483871,0.616129032,2.348387097,0.051612903,0.712903226
5/11/2021,1.670967742,3.390322581,1.816129032,1.367741935,0.835483871,1.193548387,1.661290323,2.219354839,0.141935484,41.7,0.912903226,1.135483871,1.522580645,3.122580645,2.467741935,0.796774194,1.783870968,0.238709677,1.738709677,0.880645161,1.519354839,0.070967742,1.225806452,1.183870968,2.438709677,3.470967742,0.812903226,0.229032258,1.141935484,1.232258065,0.277419355,1.274193548,1.019354839,1.793548387,0.570967742,0.332258065,0.858064516,0.9,2.706451613,1.280645161,3.580645161,2.183870968,1.048387097,0.841935484,3.558064516,1.709677419,0.209677419,1.861290323,1.512903226,1.770967742,0.338709677,2.267741935,0.34516129,0.609677419,2.067741935,0.05483871,0.606451613
5/12/2021,1.561290323,3.012903226,1.793548387,1.512903226,0.777419355,1.151612903,1.696774194,1.970967742,0.125806452,40.0516129,0.929032258,1,1.6,3.2,2.235483871,0.812903226,1.761290323,0.203225806,1.787096774,0.796774194,1.583870968,0.05483871,1.316129032,1.14516129,2.322580645,3.216129032,0.880645161,0.209677419,1.158064516,1.106451613,0.303225806,1.212903226,0.938709677,1.738709677,0.564516129,0.322580645,0.861290323,0.987096774,2.696774194,1.180645161,3.5,2.132258065,1.190322581,0.851612903,3.464516129,1.851612903,0.167741935,1.570967742,1.438709677,1.65483871,0.287096774,2.129032258,0.338709677,0.55483871,2.061290323,0.038709677,0.55483871
5/13/2021,1.490322581,3.193548387,1.596774194,1.412903226,0.887096774,1.158064516,1.561290323,2.132258065,0.135483871,39.13548387,0.796774194,0.990322581,1.390322581,2.687096774,2.277419355,0.722580645,1.667741935,0.277419355,1.751612903,0.748387097,1.480645161,0.070967742,1.216129032,1.193548387,2.322580645,3.164516129,0.822580645,0.24516129,1.003225806,1.170967742,0.25483871,1.2,0.890322581,1.703225806,0.538709677,0.316129032,0.825806452,0.874193548,2.490322581,1.280645161,3.367741935,2.05483871,1.083870968,0.729032258,3.380645161,1.696774194,0.2,1.664516129,1.525806452,1.477419355,0.332258065,2.064516129,0.293548387,0.538709677,1.780645161,0.05483871,0.522580645
5/14/2021,1.338709677,3.125806452,1.709677419,1.393548387,0.796774194,1.174193548,1.629032258,2.206451613,0.106451613,36.68064516,0.825806452,1.032258065,1.570967742,2.770967742,2.080645161,0.696774194,1.467741935,0.174193548,1.641935484,0.719354839,1.361290323,0.070967742,1.283870968,1.080645161,2.048387097,3.070967742,0.777419355,0.24516129,1.022580645,1.032258065,0.24516129,1.251612903,0.870967742,1.74516129,0.567741935,0.335483871,0.858064516,0.748387097,2.467741935,1.34516129,3.135483871,2.04516129,0.95483871,0.774193548,3.232258065,1.519354839,0.167741935,1.574193548,1.335483871,1.487096774,0.283870968,2.106451613,0.3,0.480645161,1.95483871,0.032258065,0.541935484
5/15/2021,1.351612903,3.016129032,1.516129032,1.409677419,0.7,1.112903226,1.458064516,2.048387097,0.116129032,36.81612903,0.816129032,0.95483871,1.4,2.690322581,1.938709677,0.706451613,1.635483871,0.232258065,1.606451613,0.812903226,1.180645161,0.064516129,1.129032258,1.05483871,2.216129032,2.922580645,0.738709677,0.25483871,0.912903226,0.896774194,0.193548387,1.129032258,0.829032258,1.603225806,0.538709677,0.261290323,0.893548387,0.816129032,2.309677419,1.225806452,3.041935484,1.903225806,0.941935484,0.670967742,3.032258065,1.512903226,0.167741935,1.506451613,1.222580645,1.45483871,0.287096774,1.883870968,0.316129032,0.412903226,1.874193548,0.029032258,0.551612903
5/16/2021,1.351612903,2.925806452,1.670967742,1.290322581,0.764516129,1.032258065,1.522580645,1.967741935,0.106451613,35.42258065,0.741935484,0.874193548,1.393548387,2.693548387,2.061290323,0.690322581,1.535483871,0.203225806,1.648387097,0.748387097,1.322580645,0.058064516,1.038709677,1.103225806,2.041935484,2.861290323,0.677419355,0.209677419,0.932258065,0.887096774,0.193548387,1.006451613,0.85483871,1.309677419,0.467741935,0.274193548,0.790322581,0.819354839,2.319354839,1.125806452,2.896774194,1.916129032,0.974193548,0.725806452,2.958064516,1.451612903,0.170967742,1.503225806,1.270967742,1.358064516,0.283870968,1.812903226,0.290322581,0.487096774,1.716129032,0.035483871,0.522580645
5/17/2021,1.222580645,2.809677419,1.512903226,1.4,0.693548387,1.048387097,1.438709677,2.032258065,0.096774194,34.33225806,0.687096774,0.890322581,1.296774194,2.393548387,1.870967742,0.696774194,1.512903226,0.158064516,1.422580645,0.703225806,1.167741935,0.077419355,1,0.958064516,1.829032258,2.841935484,0.661290323,0.167741935,0.816129032,1.025806452,0.238709677,1.074193548,0.716129032,1.367741935,0.432258065,0.277419355,0.790322581,0.693548387,2.119354839,1.138709677,2.806451613,1.803225806,0.741935484,0.622580645,2.893548387,1.461290323,0.180645161,1.312903226,1.174193548,1.364516129,0.303225806,1.829032258,0.251612903,0.412903226,1.664516129,0.032258065,0.541935484
5/18/2021,1.225806452,2.841935484,1.458064516,1.309677419,0.622580645,0.935483871,1.422580645,1.838709677,0.080645161,32.63548387,0.593548387,0.8,1.25483871,2.34516129,1.732258065,0.632258065,1.54516129,0.174193548,1.393548387,0.712903226,1.332258065,0.051612903,1.012903226,1.064516129,1.922580645,2.65483871,0.696774194,0.196774194,0.906451613,1,0.206451613,1.003225806,0.777419355,1.441935484,0.458064516,0.264516129,0.761290323,0.706451613,2.161290323,1.087096774,2.7,1.667741935,0.848387097,0.570967742,2.732258065,1.412903226,0.148387097,1.309677419,1.025806452,1.238709677,0.3,1.609677419,0.241935484,0.509677419,1.641935484,0.025806452,0.4
5/19/2021,1.190322581,2.451612903,1.406451613,1.093548387,0.606451613,0.929032258,1.241935484,1.732258065,0.067741935,31.49677419,0.55483871,0.8,1.177419355,2.241935484,1.774193548,0.606451613,1.393548387,0.170967742,1.329032258,0.65483871,1.170967742,0.058064516,0.951612903,1.038709677,1.803225806,2.425806452,0.635483871,0.212903226,0.841935484,0.770967742,0.203225806,0.958064516,0.774193548,1.35483871,0.441935484,0.248387097,0.761290323,0.651612903,2.093548387,1.087096774,2.590322581,1.709677419,0.861290323,0.596774194,2.538709677,1.35483871,0.129032258,1.370967742,1.041935484,1.225806452,0.24516129,1.606451613,0.219354839,0.383870968,1.580645161,0.029032258,0.435483871
5/20/2021,1.258064516,2.35483871,1.322580645,1.080645161,0.651612903,0.858064516,1.177419355,1.658064516,0.106451613,29.90967742,0.529032258,0.722580645,1.261290323,2.183870968,1.641935484,0.558064516,1.329032258,0.187096774,1.187096774,0.64516129,0.990322581,0.048387097,0.870967742,0.835483871,1.777419355,2.290322581,0.561290323,0.206451613,0.848387097,0.790322581,0.196774194,0.912903226,0.696774194,1.316129032,0.432258065,0.241935484,0.674193548,0.596774194,1.870967742,1.025806452,2.580645161,1.558064516,0.783870968,0.583870968,2.451612903,1.232258065,0.132258065,1.293548387,1.190322581,1.090322581,0.296774194,1.641935484,0.24516129,0.403225806,1.387096774,0.022580645,0.383870968
5/21/2021,1.061290323,2.470967742,1.3,1.080645161,0.638709677,0.893548387,1.183870968,1.709677419,0.1,28.85483871,0.6,0.741935484,1.151612903,2.038709677,1.703225806,0.551612903,1.280645161,0.129032258,1.193548387,0.55483871,1.048387097,0.05483871,0.806451613,0.874193548,1.74516129,2.235483871,0.519354839,0.187096774,0.7,0.770967742,0.174193548,0.864516129,0.64516129,1.225806452,0.419354839,0.235483871,0.593548387,0.667741935,1.712903226,0.906451613,2.425806452,1.483870968,0.796774194,0.567741935,2.44516129,1.122580645,0.132258065,1.296774194,1.119354839,1.090322581,0.248387097,1.535483871,0.216129032,0.358064516,1.44516129,0.032258065,0.419354839
